subject,timing,session,run,trial,pulse,pulse_llr,pulse_time,pulse_dur,gap_dur
S1,shorter,1,2,19,2,0.4430484506409679,4.2139000899999814,0.2,2.33240603946
S1,shorter,1,2,20,1,0.5893788989988522,2.9470000270000014,0.2,2.03954968224
S1,shorter,1,2,21,1,-0.06524592748259744,1.7202270029999909,0.2,1.08217512815
S1,shorter,1,2,21,2,-0.573854104539746,3.0003399850000108,0.2,1.84383483129
S1,shorter,1,2,21,3,-0.549956628847615,5.040567875000022,0.2,2.764566427
S1,shorter,1,2,21,4,-0.7949656872436035,8.000895977000027,0.2,1.43478286998
S1,shorter,1,2,21,5,-0.9540084528932125,9.627766847000004,0.2,1.12692318766
S1,shorter,1,2,22,1,-0.4885478785274237,1.4801280499999905,0.2,1.96780904914
S1,shorter,1,2,22,2,1.0590120648297299,3.6403510570000037,0.2,3.72314853196
S1,shorter,1,2,23,1,-0.8484235626922187,1.973643065000033,0.2,1.06405460499
S1,shorter,1,2,23,2,-0.4034030911235864,3.2270140649999917,0.2,2.13313881865
S1,shorter,1,2,23,3,-0.8447228580733891,5.547235966000017,0.2,1.16943054886
S1,shorter,1,2,23,4,-0.9242347760579731,6.90732693700005,0.2,1.87649298716
S1,shorter,1,2,23,5,-0.7617667574700244,8.974328995000008,0.2,1.51178368526
S1,shorter,1,2,24,1,0.5625928790323301,1.9735579499999858,0.2,1.02604651562
S1,shorter,1,2,24,2,-0.08660198915174633,3.186985015999994,0.2,1.33425116974
S1,shorter,1,2,24,3,-0.3757701461763159,4.720443010999986,0.2,1.4387169370299997
S1,shorter,1,2,24,4,1.9902344140713577,6.34735393599999,0.2,1.80195264092
S1,shorter,1,2,24,5,0.9137602541468076,8.34755396899999,0.2,1.07369944829
S1,shorter,1,2,25,1,0.8144803855687592,1.0667729379999855,0.2,1.51945386433
S1,shorter,1,2,26,1,-0.434976774632171,1.706870078999998,0.2,1.0877885952700002
S1,shorter,1,2,26,2,-1.1176180734750811,2.987007141000049,0.2,2.28792476812
S1,shorter,1,2,26,3,-0.8511702662112413,5.467339039000024,0.2,1.15883543184
S1,shorter,1,2,27,1,0.07205474923058912,1.7068879599999605,0.2,2.98506047717
S1,shorter,1,2,27,2,-0.4856854864475883,4.880567073999941,0.2,1.56547067511
S1,shorter,1,2,27,3,-0.9834655021055844,6.640792130999955,0.2,2.44661993894
S1,shorter,1,2,27,4,0.08437080743146247,9.281121968999969,0.2,1.7188758575
S1,shorter,1,2,28,1,-0.9475863196905032,2.5735750199999643,0.2,2.9464861304500003
S1,shorter,1,2,28,2,-0.52334475114749,5.70734381699998,0.2,3.685194498630001
S1,shorter,1,2,29,1,-1.2856373921768796,1.3467969889999836,0.2,1.26246591514
S1,shorter,1,2,29,2,0.05368280814197807,2.800340174999974,0.2,1.3685756398
S1,shorter,1,2,29,3,0.059414765039825124,4.360455036000076,0.2,3.17222352792
S1,shorter,1,2,29,4,-1.1344157056407302,7.72097897499998,0.2,1.96539509312
S1,shorter,1,2,30,1,0.8976508929338267,1.453541040999994,0.2,1.7902904717099997
S1,shorter,1,2,30,2,1.6977890413890655,3.4404261119999546,0.2,1.13989082254
S1,shorter,1,2,31,1,-0.006660456874219845,1.1201050280000118,0.2,2.60898090446
S1,shorter,1,2,31,2,-0.4510984526065155,3.920428036999965,0.2,2.27246402084
S1,shorter,1,2,31,3,-0.5873598969086795,6.387356043000011,0.2,1.74576309949
S1,shorter,1,2,31,4,-0.6546467171121817,8.320912121999982,0.2,2.45916773263
S1,shorter,1,2,31,5,-0.7055325841708359,10.97455310800001,0.2,2.06115228913
S1,shorter,1,2,32,1,0.07728816942860839,1.7335629470000526,0.2,1.11708490022
S1,shorter,1,2,32,2,0.6673496652937698,3.0403370860000223,0.2,1.04551017775
S1,shorter,1,2,32,3,0.5782360153946522,4.280534983000052,0.2,3.03697538603
S1,shorter,1,2,32,4,0.8805143844551844,7.507550954999999,0.2,2.6828688969
S1,shorter,1,2,33,1,-0.888595578481147,2.213541030999977,0.2,1.77414929842
S1,shorter,1,2,34,1,0.4290199311186398,1.800295114999983,0.2,1.97665735202
S1,shorter,1,2,34,2,-0.4473938068714257,3.9737670429999525,0.2,1.03414520694
S1,shorter,1,2,34,3,0.4612373608139958,5.200559139999996,0.2,1.2235197214
S1,shorter,1,3,1,1,0.5099096455366933,2.77356791496,0.2,2.04278592116
S1,shorter,1,3,2,1,1.6013816616662182,3.6536729335999976,0.2,2.6883818447400003
S1,shorter,1,3,2,2,0.5638633558909084,6.5339958668,0.2,1.68633830654
S1,shorter,1,3,3,1,-0.7136273386424468,1.9468970299000041,0.2,1.36058630286
S1,shorter,1,3,4,1,-0.2009171834188812,1.9068031310999984,0.2,1.38670640379
S1,shorter,1,3,4,2,-0.02578471081750705,3.4936790466000005,0.2,3.01381893253
S1,shorter,1,3,4,3,1.092270068350161,6.707356929699998,0.2,1.25176837983
S1,shorter,1,3,5,1,-0.7417458502990948,1.8936460017999934,0.2,1.08603798078
S1,shorter,1,3,6,1,-0.4800748976477906,1.093452930399998,0.2,1.03126010152
S1,shorter,1,3,7,1,0.3303839296388077,2.0936720370999993,0.2,1.92872482173
S1,shorter,1,3,7,2,0.15217306515741172,4.213894844100004,0.2,1.42928230718
S1,shorter,1,3,8,1,-0.08621327748518864,1.2001540660999979,0.2,1.1128980713299998
S1,shorter,1,3,9,1,-0.7915735370413575,3.027017116500005,0.2,1.21028557989
S1,shorter,1,3,10,1,-0.8356094511863679,1.1334240437000034,0.2,1.4123978175999998
S1,shorter,1,3,10,2,-1.3987255168016102,2.7335569858999946,0.2,1.64310314817
S1,shorter,1,3,10,3,-0.6747811595153724,4.573758125300003,0.2,1.37956909496
S1,shorter,1,3,11,1,0.14405363224351178,1.1869130139999982,0.2,1.05875352102
S1,shorter,1,3,11,2,-0.6565286534202348,2.440350056000014,0.2,2.53386863983
S1,shorter,1,3,11,3,-0.4276344521431776,5.174031020000001,0.2,1.85802330133
S1,shorter,1,3,11,4,-0.8328661062885456,7.227585078000018,0.2,1.11104695105
S1,shorter,1,3,12,1,-0.12967605490100542,1.386849165000001,0.2,1.11984404187
S1,shorter,1,3,13,1,0.17996901401857246,3.227010012000008,0.2,1.06118480644
S1,shorter,1,3,14,1,0.5880814931415158,2.5868940350000003,0.2,1.06122063245
S1,shorter,1,3,15,1,0.5469224970918045,1.2002258299999937,0.2,1.36071344387
S1,shorter,1,3,15,2,-1.2293398087950165,2.760320902000018,0.2,3.24174222409
S1,shorter,1,3,15,3,1.6830622391793535,6.200783014999985,0.2,1.19281506605
S1,shorter,1,3,15,4,0.2929294133735096,7.587576866999996,0.2,1.17048379502
S1,shorter,1,3,15,5,0.6974765303444961,8.947685957000004,0.2,1.30260275962
S1,shorter,1,3,16,1,-0.14841478034396474,3.8537750250000045,0.2,1.73494724165
S1,shorter,1,3,16,2,0.35433796991729444,5.787343978999985,0.2,3.01261477382
S1,shorter,1,3,16,3,-0.5451072633474711,8.987677098000006,0.2,1.83539970742
S1,shorter,1,3,16,4,-0.7539530739476465,11.014574051000011,0.2,1.61753667351
S1,shorter,1,3,16,5,-0.4961752745780113,12.828143119999993,0.2,1.59487369683
S1,shorter,1,3,17,1,0.09805229714214847,1.9468679430000293,0.2,2.19303450547
S1,shorter,1,3,18,1,-1.971284376073976,1.4935259819999942,0.2,1.4423777399899995
S1,shorter,1,3,18,2,-0.08344272965495081,3.133669138000016,0.2,1.60040813639
S1,shorter,1,3,19,1,0.1821456387202433,1.6134548180000365,0.2,2.63602571543
S1,shorter,1,3,19,2,-0.3018353999034386,4.440456866999995,0.2,2.02862592761
S1,shorter,1,3,19,3,-0.4157246186477261,6.667361974000016,0.2,1.28715700748
S1,shorter,1,3,19,4,0.06364161653172777,8.147576809000014,0.2,1.18502333979
S1,shorter,1,3,19,5,0.003046948449960729,9.520996809000025,0.2,1.19515935749
S1,shorter,1,3,20,1,0.22833151065041,1.7868449689999863,0.2,3.25669698212
S1,shorter,1,3,21,1,-0.2813548204745288,1.0267801280000413,0.2,1.35166788117
S1,shorter,1,3,22,1,-0.08020104133571726,1.146750212000029,0.2,1.14935956264
S1,shorter,1,3,22,2,-0.5737920464447477,2.49355721500001,0.2,1.24936635983
S1,shorter,1,3,23,1,1.8519691549647748,1.4534552089999977,0.2,2.22050291891
S1,shorter,1,3,23,2,0.743090061265609,3.8670041560000072,0.2,2.11782644223
S1,shorter,1,3,24,1,-0.3986282698199103,1.1600999829999807,0.2,1.6415396941
S1,shorter,1,3,24,2,1.0767903183704024,3.000343083999951,0.2,1.983586382
S1,shorter,1,3,24,3,-0.3684752311957584,5.173895119999997,0.2,2.87793583749
S1,shorter,1,3,25,1,1.058759529815163,1.49355101499998,0.2,1.57294826838
S1,shorter,1,3,25,2,0.2412063874009805,3.2536759369999686,0.2,1.01292989679
S1,shorter,1,3,25,3,0.5674827514799117,4.453896998999937,0.2,1.7672180597299998
S1,shorter,1,3,26,1,0.3376743902017679,1.8135530949999747,0.2,3.70070404832
S1,shorter,1,3,27,1,0.4416943550509777,2.2670068740000033,0.2,1.89248658977
S1,shorter,1,3,27,2,0.7217202493544739,4.347137927999995,0.2,1.91863263719
S1,shorter,1,3,28,1,-0.18096360455474336,1.4001162059999501,0.2,1.25100140512
S1,shorter,1,3,28,2,-0.0122675816640227,2.8402462009999567,0.2,1.61828969445
S1,shorter,1,3,29,1,0.1238529660968828,1.6802229880000255,0.2,1.09780852441
S1,shorter,1,3,29,2,1.1428041866459824,2.9736700060000203,0.2,1.2767773368100002
S1,shorter,1,3,29,3,-0.13275057068926496,4.4404520990000265,0.2,1.57647830875
S1,shorter,1,3,29,4,0.5956304607777407,6.214036942000007,0.2,1.5374174312900002
S1,shorter,1,3,29,5,1.0850498389491927,7.947573900000009,0.2,1.15584676132
S1,shorter,1,3,30,1,-0.294901527475677,2.0802350040000306,0.2,3.5432873744
S1,shorter,1,3,30,2,0.12097039039139207,5.813963175000026,0.2,1.94217449667
S1,shorter,1,3,30,3,1.1588995189273126,7.947571992999997,0.2,2.30424459519
S1,shorter,1,3,31,1,0.13246234503762455,1.3334591380000234,0.2,3.4310169853400003
S1,shorter,1,3,31,2,0.3866728158934215,4.9605751029999965,0.2,1.7438966120599997
S1,shorter,1,3,31,3,0.02357225278310615,6.894129037000027,0.2,1.09623149037
S1,shorter,1,3,32,1,0.9265076656599596,2.2535560130000363,0.2,1.75715483317
S1,shorter,1,3,33,1,-1.2465648941270588,1.7868800169999872,0.2,1.12689860168
S1,shorter,1,3,34,1,0.2936438448553276,1.7202029230000448,0.2,1.16391404883
S1,shorter,1,3,35,1,-0.11507090399566965,2.9737060069999757,0.2,1.00284369031
S1,shorter,1,3,35,2,1.4774072722097265,4.173890828999902,0.2,3.84619267707
S1,shorter,1,3,36,1,-0.5096968191359356,1.3601529599999935,0.2,1.1367030338600002
S1,shorter,1,3,36,2,0.5517338509654894,2.693669080999996,0.2,1.42308626192
S1,shorter,1,3,36,3,0.7451941165908207,4.307123184000034,0.2,1.44207190877
S1,shorter,1,3,36,4,0.39074273047269736,5.9473240379999766,0.2,1.04029315284
S1,shorter,1,3,36,5,0.7099412428715853,7.187462090999986,0.2,2.05602660729
S1,shorter,1,3,37,1,0.4686775470169404,1.7068901069999356,0.2,3.13277631163
S1,shorter,1,3,37,2,0.08636026854846901,5.027229070999965,0.2,1.47751670541
S1,shorter,1,3,37,3,0.17181534821080402,6.694121122999945,0.2,1.71321044253
S1,shorter,1,3,38,1,0.3739580634449808,3.160332919000041,0.2,1.25323797528
S1,shorter,1,3,38,2,0.7055878336324322,4.6005609040000195,0.2,2.48842039176
S1,shorter,1,3,38,3,0.5769878365620527,7.280759811999985,0.2,1.91455750717
S1,shorter,1,4,1,1,1.1514798564585784,1.14678406715,0.2,2.19499658968
S1,shorter,1,4,2,1,-0.3824167246588656,2.1335558892,0.2,2.1829650445400004
S1,shorter,1,4,2,2,-0.8680031409301525,4.5072078704999985,0.2,1.3921969103799998
S1,shorter,1,4,3,1,0.2717862160605245,2.7869870662999965,0.2,1.24404261545
S1,shorter,1,4,3,2,-0.1700678006512176,4.227105140699997,0.2,2.58748692767
S1,shorter,1,4,3,3,0.1460947333678615,7.014106035200001,0.2,1.30779991864
S1,shorter,1,4,3,4,0.9225812253276192,8.520888090099998,0.2,1.7616605210099998
S1,shorter,1,4,4,1,0.6906175811499828,1.1202208996000067,0.2,2.1317565206
S1,shorter,1,4,5,1,-1.182767266436404,3.253774166099987,0.2,2.2945650513
S1,shorter,1,4,5,2,-0.9839638835132865,5.7473320960999885,0.2,1.34556928856
S1,shorter,1,4,5,3,0.24464669889246815,7.280867099799984,0.2,1.32747181636
S1,shorter,1,4,6,1,-0.5004437694328276,1.8003008365999946,0.2,1.21212964554
S1,shorter,1,4,6,2,-0.15258124738054896,3.2003419398999924,0.2,1.4200228168900002
S1,shorter,1,4,6,3,-0.173681281952341,4.813892841400005,0.2,1.1080268376200002
S1,shorter,1,4,6,4,0.3163561948422138,6.120677947999994,0.2,2.20897660716
S1,shorter,1,4,7,1,-0.4746679893312333,2.0802340506999997,0.2,1.0852051357
S1,shorter,1,4,7,2,-0.1223567183257066,3.360413074500002,0.2,1.40135343769
S1,shorter,1,4,8,1,0.2278713630349221,1.3068130017000072,0.2,2.59053905735
S1,shorter,1,4,9,1,-0.8960638470647644,1.653455018999992,0.2,1.23998046131
S1,shorter,1,4,9,2,-0.5672924928965866,3.0803329944000097,0.2,1.04338963987
S1,shorter,1,4,9,3,-0.5856410360553627,4.320433139800002,0.2,1.21493854547
S1,shorter,1,4,9,4,-0.5388076406032967,5.7339091301000025,0.2,2.97997072375
S1,shorter,1,4,9,5,-0.007638326682939456,8.90768194200001,0.2,3.41419350497
S1,shorter,1,4,10,1,0.7898006205498611,1.1466069220000037,0.2,2.42990095274
S1,shorter,1,4,10,2,0.20375756919509772,3.773677111000012,0.2,1.1397273085700002
S1,shorter,1,4,11,1,0.09228386716684606,3.10708498999999,0.2,2.4619356539700004
S1,shorter,1,4,11,2,0.16482517037205127,5.760661126000002,0.2,1.12602504593
S1,shorter,1,4,11,3,0.6814630678501645,7.08096313499999,0.2,1.28129817219
S1,shorter,1,4,11,4,-0.1797840556075687,8.561009168999988,0.2,1.86110307913
S1,shorter,1,4,12,1,0.0030284478022820642,1.20008587800001,0.2,1.18591575412
S1,shorter,1,4,12,2,-0.5370733526448846,2.573563099000012,0.2,1.2797321225700002
S1,shorter,1,4,12,3,-0.4974415995002735,4.040441990000005,0.2,1.88418496881
S1,shorter,1,4,13,1,-0.5164419650940983,1.986903906000009,0.2,2.8683386425
S1,shorter,1,4,13,2,-1.634591635861165,5.053920984000001,0.2,1.50790795004
S1,shorter,1,4,13,3,-0.4217622153559122,6.760714054000005,0.2,2.09546957789
S1,shorter,1,4,14,1,0.2790930944874782,1.4268889429999945,0.2,1.20051146934
S1,shorter,1,4,15,1,0.8985170835150429,3.3071150780000096,0.2,1.37082304682
S1,shorter,1,4,15,2,0.5078973388390855,4.867229938999998,0.2,1.16836218785
S1,shorter,1,4,15,3,0.8002853962965791,6.227358103000029,0.2,1.33225388158
S1,shorter,1,4,16,1,0.9756768247962276,1.4135580070000344,0.2,2.69398092868
S1,shorter,1,4,16,2,0.3733127496442879,4.307218075000037,0.2,1.15145863685
S1,shorter,1,4,16,3,-0.03541297141938027,5.654006958000025,0.2,2.5066056928
S1,shorter,1,4,16,4,-0.1835309026060553,8.347678900000034,0.2,1.20316017813
S1,shorter,1,4,17,1,-0.7892520347270732,1.9602499009999974,0.2,1.316364368
S1,shorter,1,4,17,2,-0.14148049431343898,3.467029810000014,0.2,1.00767775622
S1,shorter,1,4,17,3,0.9775909692091844,4.667243003999971,0.2,1.10178237061
S1,shorter,1,4,17,4,0.6872706058042175,5.960692883000007,0.2,1.7773656745
S1,shorter,1,4,17,5,1.6377895574263,7.934255838999974,0.2,2.85616982712
